departamento,municipio,cod_ine,confirmados,recuperados,decesos
Chuquisaca,Sucre,10101,11108,6884,644
Chuquisaca,Yotala,10102,119,104,3
Chuquisaca,Poroma,10103,15,15,0
Chuquisaca,Azurduy,10201,42,31,0
Chuquisaca,Tarvita,10202,39,31,0
Chuquisaca,Zudañez,10301,56,49,0
Chuquisaca,Presto,10302,81,77,1
Chuquisaca,Mojocoya,10303,46,33,2
Chuquisaca,Villa Ricardo Mugia - Icla,10304,24,19,0
Chuquisaca,Padilla,10401,234,165,4
Chuquisaca,Tomina,10402,35,27,1
Chuquisaca,Sopachui,10403,52,40,0
Chuquisaca,Alcalá,10404,109,100,1
Chuquisaca,El Villar,10405,112,66,0
Chuquisaca,Monteagudo,10501,817,478,10
Chuquisaca,Huacareta,10502,145,45,1
Chuquisaca,Tarabuco,10601,61,53,5
Chuquisaca,Yamparáez,10602,90,76,2
Chuquisaca,Camargo,10701,579,390,14
Chuquisaca,San Lucas,10702,108,87,9
Chuquisaca,Incahuasi,10703,87,65,1
Chuquisaca,Villa Charcas,10704,74,58,4
Chuquisaca,Villa Serrano,10801,161,103,2
Chuquisaca,Villa Abecia,10901,65,41,0
Chuquisaca,Culpina,10902,142,121,6
Chuquisaca,Las Carreras,10903,46,29,0
Chuquisaca,Villa Vaca Guzmán,11001,299,198,2
Chuquisaca,Huacaya,11002,59,27,0
Chuquisaca,Macharetí,11003,114,27,0
La Paz,Nuestra Señora de La Paz,20101,40621,25471,1151
La Paz,Palca,20102,9,7,0
La Paz,Mecapaca,20103,67,37,3
La Paz,Achocalla,20104,94,60,5
La Paz,El Alto,20105,15643,10247,524
La Paz,Achacachi,20201,50,36,6
La Paz,Villa Ancoraimes,20202,3,3,0
La Paz,Huarina,20203,2,2,0
La Paz,Santiago de Huata,20204,1,0,1
La Paz,Huatajata,20205,5,3,0
La Paz,Chua Cocani,20206,2,2,0
La Paz,Corocoro,20301,28,22,1
La Paz,Caquiaviri,20302,1,1,0
La Paz,Calacoto,20303,10,5,0
La Paz,Comanche,20304,12,8,1
La Paz,Charaña,20305,30,21,0
La Paz,Waldo Ballivian,20306,5,3,0
La Paz,Nazacara de Pacajes,20307,2,2,0
La Paz,Puerto Acosta,20401,5,3,0
La Paz,Mocomoco,20402,2,2,0
La Paz,Puerto Mayor de Carabuco,20403,2,1,0
La Paz,Escoma,20405,5,3,1
La Paz,Chuma,20501,3,2,0
La Paz,Ayata,20502,2,2,0
La Paz,Sorata,20601,17,15,0
La Paz,Guanay,20602,58,43,2
La Paz,Tacacoma,20603,1,1,0
La Paz,Tipuani,20606,7,1,1
La Paz,Mapiri,20607,2,1,1
La Paz,Teoponte,20608,9,7,1
La Paz,Apolo,20701,13,2,0
La Paz,Pelechuco,20702,2,2,0
La Paz,Viacha,20801,1234,797,21
La Paz,Puerto Mayor de Guaqui,20802,8,3,1
La Paz,Tiahuanacu,20803,33,22,0
La Paz,Desaguadero,20804,22,5,0
La Paz,Jesús de Machaka,20806,15,15,0
La Paz,Luribay,20901,3,1,0
La Paz,Sapahaqui,20902,8,8,0
La Paz,Yaco,20903,6,4,0
La Paz,Malla,20904,7,7,0
La Paz,Cairoma,20905,16,16,0
La Paz,Inquisivi,21001,17,12,0
La Paz,Quime,21002,22,16,1
La Paz,Cajuata,21003,2,1,1
La Paz,Colquiri,21004,77,65,7
La Paz,Ichoca,21005,1,1,0
La Paz,Villa Libertad Licoma,21006,1,1,0
La Paz,Chulumani,21101,89,38,5
La Paz,Irupana,21102,67,52,2
La Paz,Yanacachi,21103,52,13,1
La Paz,Palos Blancos,21104,33,30,3
La Paz,La Asunta,21105,18,12,3
La Paz,Pucarani,21201,28,22,1
La Paz,Laja,21202,68,42,6
La Paz,Batallas,21203,84,56,3
La Paz,Puerto Pérez,21204,5,1,1
La Paz,Sicasica,21301,12,9,3
La Paz,Umala,21302,14,11,3
La Paz,Calamarca,21304,9,9,0
La Paz,Patacamaya,21305,78,61,7
La Paz,Colquencha,21306,12,6,0
